no,category,name,description,idea,url,docsUrl,auth,status,httpStatus,elapsedMs,contentType,classification,classification_confidence,classification_reason,idea_engine_eligible,error,checkedAt
262,보안·인프라·개발도구,JokeAPI,,,https://v2.jokeapi.dev/joke/Any?type=single,https://jokeapi.dev/,none,LIVE,200.0,411,application/json; charset=UTF-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:34.836Z
263,보안·인프라·개발도구,Open Trivia DB,,,https://opentdb.com/api.php?amount=1,https://opentdb.com/api_config.php,none,LIVE,200.0,873,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:35.384Z
264,보안·인프라·개발도구,Dog CEO / TheCatAPI,,,https://dog.ceo/api/breeds/image/random,https://dog.ceo/dog-api/,none,LIVE,200.0,595,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:35.120Z
265,보안·인프라·개발도구,Cataas,,,https://cataas.com/cat?json=true,https://cataas.com/,none,LIVE,200.0,1033,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:35.584Z
266,보안·인프라·개발도구,RandomFox / Duck,,,https://randomfox.ca/floof/,https://randomfox.ca/,none,LIVE,200.0,1012,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:35.565Z
267,보안·인프라·개발도구,SWAPI (Star Wars),,,https://swapi.py4e.com/api/people/1/,https://swapi.dev/documentation,none,LIVE,200.0,705,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:35.529Z
268,보안·인프라·개발도구,Rick and Morty API,,,https://rickandmortyapi.com/api/character/1,https://rickandmortyapi.com/documentation,none,LIVE,200.0,214,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:35.050Z
269,보안·인프라·개발도구,D&D 5e API,,,https://www.dnd5eapi.co/api/2014/2014/monsters/aboleth,https://5e-bits.github.io/docs/api/,none,NOT_FOUND,404.0,639,text/plain; charset=utf-8,DEAD,0.99,404/410 또는 명백한 엔드포인트 없음,False,,2026-08-24T06:50:35.582Z
270,보안·인프라·개발도구,Scryfall API,,,https://api.scryfall.com/cards/named?exact=Opt,https://scryfall.com/docs/api,none,LIVE,200.0,841,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:35.891Z
271,게임·체스·이색,Riot Games API,,,https://developer.riotgames.com/api-methods/,https://developer.riotgames.com/,api_key,LIVE,200.0,2130,text/html; charset=utf-8,API_PORTAL,0.92,HTTP 200이지만 API 문서/포털/데이터 진입점 HTML을 반환함,False,,2026-08-24T06:50:37.250Z
272,게임·체스·이색,Chess.com Public API,,,https://api.chess.com/pub/player/hikaru/stats,https://www.chess.com/news/view/published-data-api,none,LIVE,200.0,368,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:35.753Z
273,게임·체스·이색,Lichess API,,,https://lichess.org/api/player/status?ids=lichess,https://lichess.org/api,none/token,NOT_FOUND,404.0,764,text/html; charset=utf-8,DEAD,0.99,404/410 또는 명백한 엔드포인트 없음,False,,2026-08-24T06:50:36.293Z
274,게임·체스·이색,Battle.net API,,,https://develop.battle.net/documentation/world-of-warcraft/api-reference,https://develop.battle.net/documentation,oauth,LIVE,200.0,1416,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:36.981Z
275,게임·체스·이색,Clash of Clans API,,,https://developer.clashofclans.com/api-docs/index.html,https://developer.clashofclans.com/,token,LIVE,200.0,461,text/html; charset=UTF-8,API_PORTAL,0.92,HTTP 200이지만 API 문서/포털/데이터 진입점 HTML을 반환함,False,,2026-08-24T06:50:36.043Z
276,게임·체스·이색,Hypixel API,,,https://api.hypixel.net/v2/player?uuid=YOUR_UUID&key=YOUR_KEY,https://api.hypixel.net/,api_key,FORBIDDEN,403.0,251,application/json; charset=utf-8,AUTH_REQUIRED,0.99,인증/로그인/키/토큰이 필요하거나 인증 실패 응답,True,,2026-08-24T06:50:35.835Z
277,게임·체스·이색,Eve Online ESI,,,https://esi.evetech.net/latest/status/,https://esi.evetech.net/ui/,none,LIVE,200.0,1401,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:37.154Z
278,게임·체스·이색,Tarkov.dev API,,,https://api.tarkov.dev/graphql,https://tarkov.dev/api/,none,HTTP_ERROR,400.0,182,text/plain,NEEDS_REVIEW,0.99,Tarkov.dev GraphQL endpoint가 400; GraphQL POST/query로 재검증 필요,False,,2026-08-24T06:50:36.017Z
279,게임·체스·이색,GW2 API (Guild Wars 2),,,https://api.guildwars2.com/v2/,https://wiki.guildwars2.com/wiki/API:Main,none,LIVE,200.0,1657,text/plain; charset=utf-8,API_PORTAL,0.9,API 루트/사용법 안내를 반환하는 진입점,False,,2026-08-24T06:50:37.548Z
280,게임·체스·이색,OSRS Wiki API,,,https://prices.runescape.wiki/api/v1/osrs/latest,https://oldschool.runescape.wiki/w/RuneScape:Real-time_Prices,none,LIVE,200.0,208,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:36.205Z
281,게임·체스·이색,Bored API (v2),,,https://bored-api.appbrewery.com/random,https://bored-api.appbrewery.com/,none,LIVE,200.0,651,application/json; charset=utf-8,WEB_PAGE,0.85,API/서비스 홈페이지로 분류 필요,False,,2026-08-24T06:50:36.668Z
282,게임·체스·이색,Deck of Cards API,,,https://deckofcardsapi.com/api/deck/new/shuffle/?deck_count=1,https://deckofcardsapi.com/,none,LIVE,200.0,1146,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:37.189Z
283,게임·체스·이색,Open Brewery DB Global,,,https://api.openbrewerydb.org/v1/breweries?per_page=1,https://www.openbrewerydb.org/,none,LIVE,200.0,53,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:36.259Z
284,게임·체스·이색,TheCocktailDB Extended,,,https://www.thecocktaildb.com/api/json/v1/1/search.php?s=margarita,https://www.thecocktaildb.com/api.php,none/demo,LIVE,200.0,742,application/json,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:37.001Z
285,게임·체스·이색,Agify.io / Genderize.io,,,https://api.agify.io?name=michael,https://agify.io/,none,LIVE,200.0,1134,application/json; charset=utf-8,REAL_API,0.96,구조화된 실제 API 응답(JSON/XML/Atom/RSS/이미지 등) 확인,True,,2026-08-24T06:50:37.427Z
